"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days"
4227.16666666667,"RCA",11,"A","F",592,"F592",1,2,7
4227.16666666667,"RCA",11,"A","F",622,"F622",1,2,7
4227.16666666667,"RCA",11,"A","F",627,"F627",1,2,7
4227.16666666667,"RCA",11,"A","F",628,"F628",1,2,7
4227.16666666667,"RCA",11,"A","F",694,"F694",1,2,7
4227.16666666667,"RCA",11,"A","F",762,"F762",1,2,5
4227.16666666667,"RCA",11,"A","F",773,"F773",1,2,3
4227.16666666667,"RCA",11,"A","F",789,"F789",1,2,10
4227.16666666667,"RCA",11,"A","M",523,"M523",1,2,9
4227.16666666667,"RCA",11,"A","M",573,"M573",1,2,10
4227.16666666667,"RCA",11,"A","M",581,"M581",1,2,10
4227.16666666667,"RCA",11,"A","M",595,"M595",1,2,7
4227.16666666667,"RCA",11,"A","M",623,"M623",1,2,7
4227.16666666667,"RCA",11,"A","M",801,"M801",1,2,5
4227.16666666667,"RCA",11,"J","M",877,"M877",1,2,7
4227.16666666667,"RPO",13,"A","M",513,"M513",1,2,6
4227.16666666667,"RPO",13,"A","M",830,"M830",1,2,55
4228.16666666667,"RCA",11,"A","F",514,"F514",1,2,2
4228.16666666667,"RCA",11,"A","F",517,"F517",0,1,1
4228.16666666667,"RCA",11,"A","F",519,"F519",0,1,1
4228.16666666667,"RCA",11,"A","F",567,"F567",0,1,1
4228.16666666667,"RCA",11,"A","F",592,"F592",0,1,1
4228.16666666667,"RCA",11,"A","F",622,"F622",0,1,1
4228.16666666667,"RCA",11,"A","F",627,"F627",0,1,1
4228.16666666667,"RCA",11,"A","F",628,"F628",0,1,1
4228.16666666667,"RCA",11,"A","F",762,"F762",0,1,1
4228.16666666667,"RCA",11,"A","F",769,"F769",1,2,10
4228.16666666667,"RCA",11,"A","F",773,"F773",0,1,1
4228.16666666667,"RCA",11,"A","F",789,"F789",0,1,1
4228.16666666667,"RCA",11,"J","F",806,"F806",1,2,12
4228.16666666667,"RCA",11,"A","M",523,"M523",0,1,1
4228.16666666667,"RCA",11,"A","M",573,"M573",0,1,1
4228.16666666667,"RCA",11,"A","M",581,"M581",0,1,1
4228.16666666667,"RCA",11,"A","M",595,"M595",0,1,1
4228.16666666667,"RCA",11,"A","M",623,"M623",0,1,1
4228.16666666667,"RCA",11,"A","M",801,"M801",0,1,1
4228.16666666667,"RCA",11,"A","M",803,"M803",1,2,32
4228.16666666667,"RCA",11,"J","M",841,"M841",1,2,2
4228.16666666667,"RCA",11,"J","M",877,"M877",0,1,1
4233.16666666667,"R48",9,"A","F",540,"F540",1,2,8
4233.16666666667,"R48",9,"A","F",544,"F544",1,2,6
4233.16666666667,"R48",9,"J","F",835,"F835",1,2,6
4233.16666666667,"R48",9,"A","M",566,"M566",1,2,8
4233.16666666667,"R48",9,"A","M",569,"M569",1,2,6
4233.16666666667,"RCA",11,"A","F",514,"F514",0,1,5
4233.16666666667,"RCA",11,"A","F",517,"F517",0,1,6
4233.16666666667,"RCA",11,"A","F",519,"F519",0,1,6
4233.16666666667,"RCA",11,"A","F",567,"F567",0,1,6
4233.16666666667,"RCA",11,"A","F",592,"F592",0,1,6
4233.16666666667,"RCA",11,"A","F",622,"F622",0,1,6
4233.16666666667,"RCA",11,"A","F",628,"F628",0,1,6
4233.16666666667,"RCA",11,"A","F",694,"F694",1,2,6
4233.16666666667,"RCA",11,"A","F",762,"F762",0,1,6
4233.16666666667,"RCA",11,"A","F",769,"F769",0,1,5
4233.16666666667,"RCA",11,"A","F",773,"F773",0,1,6
4233.16666666667,"RCA",11,"A","F",789,"F789",0,1,6
4233.16666666667,"RCA",11,"A","F",839,"F839",1,2,9
4233.16666666667,"RCA",11,"A","F",880,"F880",1,2,16
4233.16666666667,"RCA",11,"A","M",523,"M523",0,1,6
4233.16666666667,"RCA",11,"A","M",573,"M573",0,1,6
4233.16666666667,"RCA",11,"A","M",581,"M581",0,1,6
4233.16666666667,"RCA",11,"A","M",595,"M595",0,1,6
4233.16666666667,"RCA",11,"A","M",623,"M623",0,1,6
4233.16666666667,"RCA",11,"A","M",801,"M801",0,1,6
4233.16666666667,"RCA",11,"A","M",803,"M803",0,1,5
4233.16666666667,"RCA",11,"J","M",841,"M841",0,1,5
4233.16666666667,"RCA",11,"J","M",877,"M877",0,1,6
4233.16666666667,"RPO",13,"A","M",513,"M513",1,2,6
4234.16666666667,"R3A",4,"A","M",582,"M582",1,2,74
4234.16666666667,"R3B",5,"A","M",584,"M584",1,2,9
4234.16666666667,"R3B",5,"A","M",794,"M794",1,2,8
4234.16666666667,"R3C",6,"A","F",589,"F589",1,2,7
4234.16666666667,"R3C",6,"A","M",574,"M574",1,2,8
4234.16666666667,"R3C",6,"A","M",791,"M791",1,2,8
4234.16666666667,"R3C",6,"A","M",793,"M793",1,2,8
4234.16666666667,"R48",9,"A","F",518,"F518",1,2,7
4234.16666666667,"R48",9,"A","F",540,"F540",0,1,1
4234.16666666667,"R48",9,"A","F",544,"F544",0,1,1
4234.16666666667,"R48",9,"A","F",596,"F596",1,2,9
4234.16666666667,"R48",9,"J","F",835,"F835",0,1,1
4234.16666666667,"R48",9,"A","M",566,"M566",0,1,1
4234.16666666667,"R48",9,"A","M",569,"M569",0,1,1
4234.16666666667,"R48",9,"A","M",569,"M569",0,1,1
4234.16666666667,"RBO",10,"A","F",538,"F538",1,2,8
4234.16666666667,"RBO",10,"A","F",572,"F572",1,2,8
4234.16666666667,"RBO",10,"A","F",578,"F578",1,2,7
4234.16666666667,"RBO",10,"A","F",583,"F583",1,2,8
4234.16666666667,"RBO",10,"A","F",765,"F765",1,2,8
4234.16666666667,"RBO",10,"A","F",766,"F766",1,2,8
4234.16666666667,"RBO",10,"A","F",788,"F788",1,2,7
4234.16666666667,"RBO",10,"J","M",984,"M984",1,2,7
4234.16666666667,"RCA",11,"A","F",514,"F514",0,1,6
4234.16666666667,"RCA",11,"A","F",516,"F516",1,2,9
4234.16666666667,"RCA",11,"A","F",517,"F517",0,1,7
4234.16666666667,"RCA",11,"A","F",519,"F519",0,1,7
4234.16666666667,"RCA",11,"A","F",622,"F622",0,1,7
4234.16666666667,"RCA",11,"A","F",762,"F762",0,1,7
4234.16666666667,"RCA",11,"A","F",773,"F773",0,1,7
4234.16666666667,"RCA",11,"A","F",839,"F839",0,1,1
4234.16666666667,"RCA",11,"A","F",880,"F880",0,1,1
4234.16666666667,"RCA",11,"A","M",520,"M520",1,2,237
4234.16666666667,"RCA",11,"A","M",523,"M523",0,1,7
4234.16666666667,"RCA",11,"A","M",573,"M573",0,1,7
4234.16666666667,"RCA",11,"A","M",581,"M581",0,1,7
4234.16666666667,"RCA",11,"A","M",623,"M623",0,1,7
4234.16666666667,"RCA",11,"A","M",801,"M801",0,1,7
4234.16666666667,"RCA",11,"J","M",841,"M841",0,1,6
4234.16666666667,"RCA",11,"A","M",917,"M917",0,1,0
4234.16666666667,"RPO",13,"A","M",513,"M513",0,1,1
4237.16666666667,"R48",9,"A","F",514,"F514",1,2,9
4237.16666666667,"R48",9,"A","F",516,"F516",1,2,3
4237.16666666667,"R48",9,"A","F",519,"F519",1,2,10
4237.16666666667,"R48",9,"A","F",540,"F540",1,2,4
4237.16666666667,"R48",9,"A","F",544,"F544",1,2,4
4237.16666666667,"R48",9,"A","F",621,"F621",1,2,10
4237.16666666667,"R48",9,"A","F",769,"F769",1,2,9
4237.16666666667,"R48",9,"A","F",773,"F773",1,2,10
4237.16666666667,"R48",9,"J","F",835,"F835",1,2,4
4237.16666666667,"R48",9,"A","M",566,"M566",1,2,4
4237.16666666667,"RCA",11,"A","F",567,"F567",1,2,10
4237.16666666667,"RCA",11,"A","F",622,"F622",1,2,10
4237.16666666667,"RCA",11,"A","F",627,"F627",1,2,10
4237.16666666667,"RCA",11,"A","F",839,"F839",1,2,4
4237.16666666667,"RCA",11,"A","F",880,"F880",1,2,4
4237.16666666667,"RCA",11,"A","M",523,"M523",1,2,10
4237.16666666667,"RCA",11,"A","M",581,"M581",1,2,10
4237.16666666667,"RCA",11,"A","M",623,"M623",1,2,10
4237.16666666667,"RCA",11,"A","M",801,"M801",1,2,10
4237.16666666667,"RCA",11,"J","M",841,"M841",1,2,9
4238.16666666667,"R48",9,"A","F",514,"F514",0,1,1
4238.16666666667,"R48",9,"A","F",519,"F519",0,1,1
4238.16666666667,"R48",9,"A","F",540,"F540",0,1,1
4238.16666666667,"R48",9,"A","F",544,"F544",0,1,1
4238.16666666667,"R48",9,"A","F",621,"F621",0,1,1
4238.16666666667,"R48",9,"A","F",769,"F769",0,1,1
4238.16666666667,"R48",9,"A","F",773,"F773",0,1,1
4238.16666666667,"R48",9,"J","F",835,"F835",0,1,1
4238.16666666667,"R48",9,"A","M",566,"M566",0,1,1
4238.16666666667,"R48",9,"A","M",569,"M569",1,2,5
4238.16666666667,"RCA",11,"A","F",567,"F567",0,1,1
4238.16666666667,"RCA",11,"A","F",622,"F622",0,1,1
4238.16666666667,"RCA",11,"A","F",627,"F627",0,1,1
4238.16666666667,"RCA",11,"A","F",839,"F839",0,1,1
4238.16666666667,"RCA",11,"A","F",880,"F880",0,1,1
4238.16666666667,"RCA",11,"A","M",523,"M523",0,1,1
4238.16666666667,"RCA",11,"A","M",573,"M573",1,2,11
4238.16666666667,"RCA",11,"A","M",581,"M581",0,1,1
4238.16666666667,"RCA",11,"A","M",595,"M595",1,2,11
4238.16666666667,"RCA",11,"A","M",623,"M623",0,1,1
4238.16666666667,"RCA",11,"A","M",801,"M801",0,1,1
4238.16666666667,"RCA",11,"J","M",841,"M841",0,1,1
4238.16666666667,"RCA",11,"J","M",877,"M877",1,2,11
4240.16666666667,"R48",9,"A","F",514,"F514",0,1,3
4240.16666666667,"R48",9,"A","F",519,"F519",0,1,3
4240.16666666667,"R48",9,"A","F",540,"F540",0,1,3
4240.16666666667,"R48",9,"A","F",544,"F544",0,1,3
4240.16666666667,"R48",9,"A","F",769,"F769",0,1,3
4240.16666666667,"R48",9,"A","F",773,"F773",0,1,3
4240.16666666667,"R48",9,"A","F",789,"F789",1,2,13
4240.16666666667,"R48",9,"J","F",835,"F835",0,1,3
4240.16666666667,"R48",9,"A","M",566,"M566",0,1,3
4240.16666666667,"RCA",11,"A","F",567,"F567",0,1,3
4240.16666666667,"RCA",11,"A","F",622,"F622",0,1,3
4240.16666666667,"RCA",11,"A","F",627,"F627",0,1,3
4240.16666666667,"RCA",11,"A","F",628,"F628",1,2,13
4240.16666666667,"RCA",11,"A","F",762,"F762",1,2,13
4240.16666666667,"RCA",11,"A","F",839,"F839",0,1,3
4240.16666666667,"RCA",11,"A","F",880,"F880",0,1,3
4240.16666666667,"RCA",11,"A","M",523,"M523",0,1,3
4240.16666666667,"RCA",11,"A","M",581,"M581",0,1,3
4240.16666666667,"RCA",11,"A","M",595,"M595",0,1,2
4240.16666666667,"RCA",11,"A","M",623,"M623",0,1,3
4240.16666666667,"RCA",11,"A","M",801,"M801",0,1,3
4240.16666666667,"RCA",11,"J","M",841,"M841",0,1,3
4240.16666666667,"RCA",11,"J","M",877,"M877",0,1,2
4240.16666666667,"RPO",13,"A","M",513,"M513",1,2,7
4241.16666666667,"R48",9,"A","F",514,"F514",0,1,4
4241.16666666667,"R48",9,"A","F",516,"F516",1,2,4
4241.16666666667,"R48",9,"A","F",540,"F540",0,1,4
4241.16666666667,"R48",9,"A","F",627,"F627",1,1,4
4241.16666666667,"R48",9,"A","F",773,"F773",0,1,4
4241.16666666667,"R48",9,"A","F",789,"F789",0,1,1
4241.16666666667,"R48",9,"J","F",835,"F835",0,1,4
4241.16666666667,"R48",9,"A","M",566,"M566",0,1,4
4241.16666666667,"R48",9,"A","M",569,"M569",1,2,3
4241.16666666667,"RCA",11,"A","F",517,"F517",1,2,14
4241.16666666667,"RCA",11,"A","F",567,"F567",0,1,4
4241.16666666667,"RCA",11,"A","F",592,"F592",1,2,14
4241.16666666667,"RCA",11,"A","F",622,"F622",0,1,4
4241.16666666667,"RCA",11,"A","F",762,"F762",0,1,1
4241.16666666667,"RCA",11,"A","F",839,"F839",0,1,4
4241.16666666667,"RCA",11,"A","M",523,"M523",0,1,4
4241.16666666667,"RCA",11,"A","M",573,"M573",1,2,3
4241.16666666667,"RCA",11,"A","M",581,"M581",0,1,4
4241.16666666667,"RCA",11,"A","M",595,"M595",0,1,3
4241.16666666667,"RCA",11,"A","M",623,"M623",0,1,4
4241.16666666667,"RCA",11,"J","M",841,"M841",0,1,4
4241.16666666667,"RCA",11,"J","M",877,"M877",0,1,3
4241.16666666667,"RCA",11,"A","M",917,"M917",1,2,7
4241.16666666667,"RPO",13,"A","M",513,"M513",0,1,1
4242.16666666667,"RCA",11,"A","F",517,"F517",0,1,1
4242.16666666667,"RCA",11,"A","F",567,"F567",0,1,5
4242.16666666667,"RCA",11,"A","F",592,"F592",0,1,1
4242.16666666667,"RCA",11,"A","F",622,"F622",0,1,5
4242.16666666667,"RCA",11,"A","F",789,"F789",1,1,2
4242.16666666667,"RCA",11,"A","M",523,"M523",0,1,5
4242.16666666667,"RCA",11,"A","M",581,"M581",0,1,5
4242.16666666667,"RCA",11,"A","M",595,"M595",0,1,4
4242.16666666667,"RCA",11,"A","M",623,"M623",0,1,5
4242.16666666667,"RCA",11,"A","M",801,"M801",1,2,5
4242.16666666667,"RCA",11,"A","M",917,"M917",0,1,1
4243.16666666667,"R48",9,"A","F",514,"F514",1,2,6
4243.16666666667,"R48",9,"A","F",516,"F516",1,2,2
4243.16666666667,"R48",9,"A","F",519,"F519",1,2,6
4243.16666666667,"R48",9,"A","F",540,"F540",1,2,6
4243.16666666667,"R48",9,"A","F",544,"F544",1,2,6
4243.16666666667,"R48",9,"A","F",773,"F773",1,2,6
4243.16666666667,"R48",9,"J","F",835,"F835",1,2,6
4243.16666666667,"R48",9,"A","M",520,"M520",1,2,9
4243.16666666667,"R48",9,"A","M",566,"M566",1,2,6
4243.16666666667,"RCA",11,"A","F",517,"F517",0,1,2
4243.16666666667,"RCA",11,"A","F",567,"F567",0,1,6
4243.16666666667,"RCA",11,"A","F",627,"F627",1,2,2
4243.16666666667,"RCA",11,"A","F",839,"F839",1,2,6
4243.16666666667,"RCA",11,"A","M",523,"M523",0,1,6
4243.16666666667,"RCA",11,"A","M",581,"M581",0,1,6
4243.16666666667,"RCA",11,"J","M",841,"M841",1,2,6
4243.16666666667,"RCA",11,"J","M",877,"M877",1,2,5
4243.16666666667,"RCA",11,"A","M",917,"M917",0,1,2
4245.16666666667,"RCA",11,"A","F",694,"F694",1,2,12
4245.16666666667,"RCA",11,"A","M",523,"M523",0,1,8
4245.16666666667,"RCA",11,"A","M",573,"M573",1,2,4
4245.16666666667,"RCA",11,"A","M",581,"M581",0,1,8
4245.16666666667,"RCA",11,"A","M",595,"M595",1,2,7
4245.16666666667,"RCA",11,"A","M",623,"M623",1,2,8
4245.16666666667,"RCA",11,"A","M",801,"M801",1,2,3
4245.16666666667,"RCA",11,"A","M",803,"M803",1,2,17
4245.16666666667,"RCA",11,"J","M",841,"M841",0,1,2
4245.16666666667,"RCA",11,"J","M",877,"M877",0,1,2
4247.16666666667,"RCA",11,"A","F",517,"F517",1,2,6
4247.16666666667,"RCA",11,"A","F",628,"F628",1,2,7
4247.16666666667,"RCA",11,"A","F",694,"F694",0,1,2
4247.16666666667,"RCA",11,"A","F",839,"F839",1,2,4
4247.16666666667,"RCA",11,"A","M",523,"M523",0,1,10
4247.16666666667,"RCA",11,"A","M",573,"M573",0,1,2
4247.16666666667,"RCA",11,"A","M",581,"M581",0,1,10
4247.16666666667,"RCA",11,"A","M",595,"M595",0,1,2
4247.16666666667,"RCA",11,"A","M",623,"M623",0,1,2
4247.16666666667,"RCA",11,"A","M",801,"M801",0,1,2
4247.16666666667,"RCA",11,"J","M",877,"M877",0,1,4
4247.16666666667,"RCA",11,"A","M",917,"M917",1,2,6
4248.16666666667,"R32",3,"A","M",797,"M797",1,2,22
4248.16666666667,"R3B",5,"A","M",794,"M794",1,2,14
4248.16666666667,"R3C",6,"A","F",538,"F538",1,2,14
4248.16666666667,"R3C",6,"A","F",570,"F570",1,2,22
4248.16666666667,"R3C",6,"A","F",571,"F571",1,2,21
4248.16666666667,"R3C",6,"A","F",572,"F572",1,2,14
4248.16666666667,"R3C",6,"A","F",577,"F577",1,2,25
4248.16666666667,"R3C",6,"A","F",583,"F583",1,2,14
4248.16666666667,"R3C",6,"A","F",589,"F589",1,2,14
4248.16666666667,"R3C",6,"A","F",599,"F599",1,2,22
4248.16666666667,"R3C",6,"A","F",765,"F765",1,2,14
4248.16666666667,"R3C",6,"A","F",788,"F788",1,2,14
4248.16666666667,"R3C",6,"A","M",568,"M568",1,2,41
4248.16666666667,"R3C",6,"A","M",793,"M793",1,2,14
4248.16666666667,"R3C",6,"J","M",838,"M838",1,2,25
4248.16666666667,"R3C",6,"J","M",984,"M984",1,2,14
4248.16666666667,"RCA",11,"A","M",523,"M523",0,1,11
4248.16666666667,"RCA",11,"A","M",573,"M573",0,1,3
4248.16666666667,"RCA",11,"A","M",581,"M581",0,1,11
4248.16666666667,"RCA",11,"A","M",623,"M623",0,1,3
4248.16666666667,"RCA",11,"J","M",841,"M841",1,2,5
4248.16666666667,"RCA",11,"A","M",917,"M917",0,1,1
4249.16666666667,"R3C",6,"J","M",984,"M984",0,1,1
4249.16666666667,"R48",9,"A","F",514,"F514",1,2,6
4249.16666666667,"R48",9,"A","F",514,"F514",0,1,0
4249.16666666667,"R48",9,"A","F",514,"F514",0,1,0
4249.16666666667,"R48",9,"A","F",516,"F516",1,2,6
4249.16666666667,"R48",9,"A","F",516,"F516",0,1,0
4249.16666666667,"R48",9,"A","F",518,"F518",1,2,15
4249.16666666667,"R48",9,"A","F",518,"F518",0,1,0
4249.16666666667,"R48",9,"A","F",519,"F519",1,2,6
4249.16666666667,"R48",9,"A","F",519,"F519",0,1,0
4249.16666666667,"R48",9,"A","F",524,"F524",1,2,31
4249.16666666667,"R48",9,"A","F",540,"F540",1,2,6
4249.16666666667,"R48",9,"A","F",540,"F540",0,1,0
4249.16666666667,"R48",9,"A","F",544,"F544",1,2,6
4249.16666666667,"R48",9,"A","F",544,"F544",0,1,0
4249.16666666667,"R48",9,"A","F",567,"F567",1,2,12
4249.16666666667,"R48",9,"A","F",567,"F567",0,1,0
4249.16666666667,"R48",9,"A","F",596,"F596",1,2,15
4249.16666666667,"R48",9,"A","F",596,"F596",0,1,0
4249.16666666667,"R48",9,"A","F",621,"F621",1,2,12
4249.16666666667,"R48",9,"A","F",621,"F621",0,1,0
4249.16666666667,"R48",9,"A","F",769,"F769",1,2,12
4249.16666666667,"R48",9,"A","F",769,"F769",0,1,0
4249.16666666667,"R48",9,"A","F",773,"F773",1,2,6
4249.16666666667,"R48",9,"A","F",773,"F773",0,1,0
4249.16666666667,"R48",9,"A","F",789,"F789",1,2,7
4249.16666666667,"R48",9,"A","F",789,"F789",0,1,0
4249.16666666667,"R48",9,"J","F",835,"F835",1,2,6
4249.16666666667,"R48",9,"J","F",835,"F835",0,1,0
4249.16666666667,"R48",9,"A","M",566,"M566",1,2,6
4249.16666666667,"R48",9,"A","M",569,"M569",1,2,8
4249.16666666667,"R48",9,"A","M",598,"M598",1,2,24
4249.16666666667,"RPO",13,"A","M",513,"M513",1,2,9
4250.16666666667,"RCA",11,"A","F",567,"F567",1,1,1
4250.16666666667,"RCA",11,"A","F",567,"F567",0,1,0
4250.16666666667,"RCA",11,"A","F",622,"F622",1,2,13
4250.16666666667,"RCA",11,"A","F",622,"F622",0,1,0
4250.16666666667,"RCA",11,"A","F",839,"F839",1,2,3
4250.16666666667,"RCA",11,"A","F",839,"F839",0,1,0
4250.16666666667,"RCA",11,"A","M",523,"M523",1,2,13
4250.16666666667,"RCA",11,"A","M",573,"M573",1,2,5
4250.16666666667,"RCA",11,"A","M",581,"M581",1,2,13
4250.16666666667,"RCA",11,"A","M",623,"M623",1,2,5
4250.16666666667,"RCA",11,"A","M",801,"M801",1,2,5
4251.16666666667,"R3C",6,"A","F",538,"F538",1,2,3
4251.16666666667,"R3C",6,"A","F",570,"F570",1,2,3
4251.16666666667,"R3C",6,"A","F",571,"F571",1,2,3
4251.16666666667,"R3C",6,"A","F",572,"F572",1,2,3
4251.16666666667,"R3C",6,"A","F",577,"F577",1,2,3
4251.16666666667,"R3C",6,"A","F",578,"F578",1,2,17
4251.16666666667,"R3C",6,"A","F",583,"F583",1,2,3
4251.16666666667,"R3C",6,"A","F",589,"F589",1,2,3
4251.16666666667,"R3C",6,"A","F",599,"F599",1,2,3
4251.16666666667,"R3C",6,"A","F",765,"F765",1,2,3
4251.16666666667,"R3C",6,"A","F",766,"F766",1,2,17
4251.16666666667,"R3C",6,"A","F",788,"F788",1,2,3
4251.16666666667,"R3C",6,"A","M",568,"M568",1,2,3
4251.16666666667,"R3C",6,"A","M",574,"M574",1,2,17
4251.16666666667,"R3C",6,"A","M",791,"M791",1,2,17
4251.16666666667,"R3C",6,"A","M",793,"M793",1,2,3
4251.16666666667,"R3C",6,"J","M",838,"M838",1,2,3
4251.16666666667,"R3C",6,"J","M",984,"M984",1,2,3
4252.16666666667,"R3C",6,"A","F",538,"F538",0,1,1
4252.16666666667,"R3C",6,"A","F",570,"F570",0,1,1
4252.16666666667,"R3C",6,"A","F",572,"F572",0,1,1
4252.16666666667,"R3C",6,"A","F",577,"F577",0,1,1
4252.16666666667,"R3C",6,"A","F",578,"F578",0,1,1
4252.16666666667,"R3C",6,"A","F",583,"F583",0,1,1
4252.16666666667,"R3C",6,"A","F",599,"F599",0,1,1
4252.16666666667,"R3C",6,"A","F",765,"F765",0,1,1
4252.16666666667,"R3C",6,"A","F",788,"F788",0,1,1
4252.16666666667,"R3C",6,"A","M",568,"M568",0,1,1
4252.16666666667,"R3C",6,"A","M",574,"M574",0,1,1
4252.16666666667,"R3C",6,"A","M",791,"M791",0,1,1
4252.16666666667,"R3C",6,"A","M",793,"M793",0,1,1
4252.16666666667,"R3C",6,"J","M",838,"M838",0,1,1
4252.16666666667,"R3C",6,"J","M",984,"M984",0,1,1
4252.16666666667,"R48",9,"A","F",516,"F516",1,2,3
4252.16666666667,"R48",9,"J","F",926,"F926",0,1,0
4252.16666666667,"RCA",11,"A","M",801,"M801",1,2,2
4253.16666666667,"R48",9,"A","F",514,"F514",1,2,4
4253.16666666667,"R48",9,"A","F",516,"F516",0,1,1
4253.16666666667,"R48",9,"A","F",518,"F518",1,2,4
4253.16666666667,"R48",9,"A","F",540,"F540",1,2,4
4253.16666666667,"R48",9,"A","F",621,"F621",1,2,4
4253.16666666667,"R48",9,"A","F",773,"F773",1,2,4
4253.16666666667,"R48",9,"A","F",789,"F789",1,2,4
4253.16666666667,"R48",9,"J","F",835,"F835",1,2,4
4253.16666666667,"R48",9,"J","F",926,"F926",0,1,1
4253.16666666667,"R48",9,"A","M",566,"M566",1,2,4
4253.16666666667,"R48",9,"A","M",598,"M598",1,2,4
4253.16666666667,"RCA",11,"A","F",519,"F519",1,2,4
4253.16666666667,"RCA",11,"A","F",567,"F567",1,2,3
4253.16666666667,"RCA",11,"A","F",628,"F628",1,2,6
4253.16666666667,"RCA",11,"A","F",694,"F694",1,2,8
4253.16666666667,"RCA",11,"A","F",762,"F762",1,2,13
4253.16666666667,"RCA",11,"A","F",839,"F839",1,2,3
4253.16666666667,"RCA",11,"A","F",880,"F880",1,2,16
4253.16666666667,"RCA",11,"A","M",523,"M523",1,2,3
4253.16666666667,"RCA",11,"A","M",573,"M573",1,2,3
4253.16666666667,"RCA",11,"A","M",581,"M581",1,2,3
4253.16666666667,"RCA",11,"A","M",595,"M595",1,2,8
4253.16666666667,"RCA",11,"A","M",623,"M623",1,2,3
4253.16666666667,"RCA",11,"A","M",801,"M801",0,1,1
4253.16666666667,"RCA",11,"A","M",803,"M803",1,2,8
4253.16666666667,"RCA",11,"J","M",841,"M841",1,2,5
4253.16666666667,"RCA",11,"A","M",917,"M917",1,2,6
4254.16666666667,"RCA",11,"A","M",523,"M523",0,1,1
4254.16666666667,"RCA",11,"A","M",581,"M581",0,1,1
4254.16666666667,"RCA",11,"A","M",595,"M595",0,1,1
4256.16666666667,"R3C",6,"A","F",570,"F570",1,2,5
4256.16666666667,"R3C",6,"A","F",577,"F577",1,2,5
4256.16666666667,"R3C",6,"A","F",599,"F599",1,2,5
4256.16666666667,"R3C",6,"A","M",568,"M568",1,2,5
4256.16666666667,"R3C",6,"A","M",793,"M793",1,2,5
4256.16666666667,"R48",9,"A","F",514,"F514",1,2,3
4256.16666666667,"R48",9,"A","F",517,"F517",1,2,9
4256.16666666667,"R48",9,"A","F",540,"F540",1,2,3
4256.16666666667,"R48",9,"A","F",544,"F544",1,2,7
4256.16666666667,"R48",9,"A","F",627,"F627",1,2,13
4256.16666666667,"R48",9,"A","F",789,"F789",1,2,3
4256.16666666667,"R48",9,"J","F",835,"F835",1,2,3
4256.16666666667,"R48",9,"J","F",926,"F926",1,2,4
4256.16666666667,"R48",9,"J","F",926,"F926",0,1,0
4256.16666666667,"R48",9,"A","M",569,"M569",1,2,7
4256.16666666667,"RBO",10,"A","F",538,"F538",1,2,5
4256.16666666667,"RBO",10,"A","F",572,"F572",1,2,5
4256.16666666667,"RBO",10,"A","F",578,"F578",1,2,5
4256.16666666667,"RBO",10,"A","F",583,"F583",1,2,5
4256.16666666667,"RBO",10,"A","F",589,"F589",1,2,5
4256.16666666667,"RBO",10,"A","F",765,"F765",1,2,5
4256.16666666667,"RBO",10,"A","F",766,"F766",1,2,5
4256.16666666667,"RBO",10,"A","M",791,"M791",1,2,5
4256.16666666667,"RCA",11,"A","F",516,"F516",1,2,4
4256.16666666667,"RCA",11,"A","F",519,"F519",1,2,3
4256.16666666667,"RCA",11,"A","F",567,"F567",1,2,3
4256.16666666667,"RCA",11,"A","F",622,"F622",1,2,6
4256.16666666667,"RCA",11,"A","F",762,"F762",1,2,3
4256.16666666667,"RCA",11,"A","F",839,"F839",1,2,3
4256.16666666667,"RCA",11,"A","F",839,"F839",0,1,0
4256.16666666667,"RCA",11,"A","M",523,"M523",0,1,3
4256.16666666667,"RCA",11,"A","M",573,"M573",1,2,3
4256.16666666667,"RCA",11,"A","M",581,"M581",0,1,3
4256.16666666667,"RCA",11,"A","M",595,"M595",0,1,3
4256.16666666667,"RCA",11,"A","M",623,"M623",1,2,3
4256.16666666667,"RCA",11,"A","M",801,"M801",1,2,4
4256.16666666667,"RCA",11,"A","M",917,"M917",1,2,3
4256.16666666667,"RPO",13,"A","M",830,"M830",1,2,29
4257.16666666667,"R48",9,"A","F",514,"F514",0,1,1
4257.16666666667,"R48",9,"A","F",516,"F516",1,1,1
4257.16666666667,"R48",9,"A","F",517,"F517",0,1,1
4257.16666666667,"R48",9,"A","F",518,"F518",1,2,4
4257.16666666667,"R48",9,"A","F",519,"F519",1,1,1
4257.16666666667,"R48",9,"A","F",540,"F540",0,1,1
4257.16666666667,"R48",9,"A","F",544,"F544",0,1,1
4257.16666666667,"R48",9,"A","F",596,"F596",1,2,8
4257.16666666667,"R48",9,"A","F",621,"F621",1,2,4
4257.16666666667,"R48",9,"A","F",627,"F627",0,1,1
4257.16666666667,"R48",9,"A","F",769,"F769",1,2,8
4257.16666666667,"R48",9,"A","F",773,"F773",1,2,4
4257.16666666667,"R48",9,"A","F",789,"F789",0,1,1
4257.16666666667,"R48",9,"J","F",806,"F806",1,2,29
4257.16666666667,"R48",9,"J","F",835,"F835",0,1,1
4257.16666666667,"R48",9,"J","F",926,"F926",0,1,1
4257.16666666667,"R48",9,"A","M",566,"M566",1,2,4
4257.16666666667,"R48",9,"A","M",569,"M569",0,1,1
4257.16666666667,"R48",9,"A","M",598,"M598",1,2,4
